time,logger,level,message,exception
2013-01-04 22:40:10.7648,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 434, for: IndexingExecuter, will wait for additional work",
2013-01-04 22:40:10.7648,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 434, for: ReducingExecuter, will wait for additional work",
2013-01-04 22:40:10.7648,Raven.Database.Server.HttpServer,Debug,Request # 647: PUT     -     1 ms - <default>  - 201 - /docs/Raven/Hilo/RegistrationDocuments,
2013-01-04 22:40:10.7648,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'RegistrationDocuments/4417', update: False, ",
2013-01-04 22:40:10.7648,Raven.Database.DocumentDatabase,Debug,Put document RegistrationDocuments/4417 with etag 00000000-0000-0900-0000-000000000092,
2013-01-04 22:40:10.7648,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 435 because: PUT RegistrationDocuments/4417,
2013-01-04 22:40:10.7648,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0010259,
2013-01-04 22:40:10.7648,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0900-0000-000000000091,
2013-01-04 22:40:10.7648,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 435, for: ReducingExecuter, will wait for additional work",
2013-01-04 22:40:10.7648,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2013-01-04 22:40:10.7648,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Auto/RegistrationDocuments/ByEmail, LastIndexedEtag: 00000000-0000-0900-0000-000000000091",
2013-01-04 22:40:10.7648,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0900-0000-000000000091",
2013-01-04 22:40:10.7648,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Auto/RegistrationDocuments/ByEmail. (RegistrationDocuments/4417),
2013-01-04 22:40:10.7648,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName. (RegistrationDocuments/4417),
2013-01-04 22:40:10.7648,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RegistrationDocuments/4417 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: registrationdocuments/4417
	Tag I-: RegistrationDocuments
	LastModified I-: 20130105034010769
",
2013-01-04 22:40:10.7648,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RegistrationDocuments/4417 result in index Auto/RegistrationDocuments/ByEmail gave document: 	__document_id IS: registrationdocuments/4417
	Email I-: jimmy@codalicio.us
",
2013-01-04 22:40:10.7648,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2013-01-04 22:40:10.7648,Raven.Database.Server.HttpServer,Debug,Request # 648: POST    -     3 ms - <default>  - 200 - /bulk_docs,
2013-01-04 22:40:10.7648,Raven.Database.Server.HttpServer,Debug,"	PUT RegistrationDocuments/4417
",
2013-01-04 22:40:10.7842,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/RegistrationDocuments/ByEmail for: Email:jimmy@codalicio.us,
2013-01-04 22:40:10.7842,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'registrationdocuments/4385' was found,
2013-01-04 22:40:10.7648,Raven.Database.Server.HttpServer,Debug,Request # 649: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2013-01-04 22:40:10.7842,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2013-01-04 22:40:10.7979,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/RegistrationDocuments/ByEmail for: Email:jimmy@codalicio.us,
2013-01-04 22:40:10.7842,Raven.Database.Server.HttpServer,Debug,Request # 651: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2013-01-04 22:40:10.7979,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'registrationdocuments/4385' was found,
2013-01-04 22:40:10.7842,Raven.Database.Server.HttpServer,Debug,Request # 650: GET     -     8 ms - <default>  - 200 - /indexes/dynamic/RegistrationDocuments?query=Email%253Ajimmy%2540codalicio.us&start=0&pageSize=1&aggregation=None,
2013-01-04 22:40:10.7979,Raven.Database.Server.HttpServer,Debug,"	Query: Email:jimmy@codalicio.us
	Time: 2 ms
	Index: Auto/RegistrationDocuments/ByEmail
	Results: 1 returned out of 1 total.
",
2013-01-04 22:40:10.7979,Raven.Database.Server.HttpServer,Debug,Request # 652: GET     -     4 ms - <default>  - 200 - /indexes/dynamic/RegistrationDocuments?query=Email%253Ajimmy%2540codalicio.us&start=0&pageSize=1&aggregation=None,
2013-01-04 22:40:10.7979,Raven.Database.Server.HttpServer,Debug,"	Query: Email:jimmy@codalicio.us
	Time: 3 ms
	Index: Auto/RegistrationDocuments/ByEmail
	Results: 1 returned out of 1 total.
",
2013-01-04 22:40:10.7979,Raven.Database.DocumentDatabase,Debug,Delete a document with key: RegistrationDocuments/4385 and etag ,
2013-01-04 22:40:10.8116,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RegistrationDocuments/4385' was deleted,
2013-01-04 22:40:10.8116,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 436 because: DEL RegistrationDocuments/4385,
2013-01-04 22:40:10.8116,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0019489,
2013-01-04 22:40:10.8116,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 436, for: ReducingExecuter, will wait for additional work",
2013-01-04 22:40:10.8116,Raven.Database.Server.HttpServer,Debug,Request # 653: POST    -     4 ms - <default>  - 200 - /bulk_docs,
2013-01-04 22:40:10.8116,Raven.Database.Server.HttpServer,Debug,"	DELETE RegistrationDocuments/4385
",
2013-01-04 22:40:10.8116,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Raven/DocumentsByEntityName,
2013-01-04 22:40:10.8116,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Auto/RegistrationDocuments/ByEmail,
2013-01-04 22:40:10.8291,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Auto/RegistrationDocuments/ByEmail, Keys: RegistrationDocuments/4385",
2013-01-04 22:40:10.8291,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RegistrationDocuments/4385' was not found,
2013-01-04 22:40:10.8291,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (RegistrationDocuments/4385) from Auto/RegistrationDocuments/ByEmail,
2013-01-04 22:40:10.8291,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Raven/DocumentsByEntityName, Keys: RegistrationDocuments/4385",
2013-01-04 22:40:10.8291,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RegistrationDocuments/4385' was not found,
2013-01-04 22:40:10.8291,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (RegistrationDocuments/4385) from Raven/DocumentsByEntityName,
2013-01-04 22:40:10.8291,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 437 because: WORK BY IndexingExecuter,
2013-01-04 22:40:10.8291,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 437, for: ReducingExecuter, will wait for additional work",
2013-01-04 22:40:10.8291,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 437, for: IndexingExecuter, will wait for additional work",
2013-01-04 22:40:21.2851,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2013-01-04 22:40:21.2851,Raven.Database.Server.HttpServer,Debug,Request # 654: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2013-01-04 22:40:21.2851,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Hilo/RegistrationDocuments' was found,
2013-01-04 22:40:21.2851,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/ServerPrefixForHilo' was not found,
2013-01-04 22:40:21.2851,Raven.Database.Server.HttpServer,Debug,Request # 655: GET     -     1 ms - <default>  - 200 - /queries/?&id=Raven/Hilo/RegistrationDocuments&id=Raven/ServerPrefixForHilo,
2013-01-04 22:40:21.4764,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'Raven/Hilo/RegistrationDocuments', update: True, ",
2013-01-04 22:40:21.4764,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 438 because: PUT Raven/Hilo/RegistrationDocuments,
2013-01-04 22:40:21.4764,Raven.Database.DocumentDatabase,Debug,Put document Raven/Hilo/RegistrationDocuments with etag 00000000-0000-0900-0000-000000000093,
2013-01-04 22:40:21.4764,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0900-0000-000000000092,
2013-01-04 22:40:21.4764,Raven.Database.Impl.DocumentRetriever,Debug,Triggered Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/RegistrationDocuments,
2013-01-04 22:40:21.4764,Raven.Database.Server.HttpServer,Debug,Request # 656: PUT     -     2 ms - <default>  - 201 - /docs/Raven/Hilo/RegistrationDocuments,
2013-01-04 22:40:21.4764,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 0 documents remained",
2013-01-04 22:40:21.4764,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"All documents have been filtered for Auto/RegistrationDocuments/ByEmail, no indexing will be performed, updating to 00000000-0000-0900-0000-000000000093, 1/5/2013 3:40:21 AM",
2013-01-04 22:40:21.4764,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"All documents have been filtered for Raven/DocumentsByEntityName, no indexing will be performed, updating to 00000000-0000-0900-0000-000000000093, 1/5/2013 3:40:21 AM",
2013-01-04 22:40:21.4764,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 438, for: ReducingExecuter, will wait for additional work",
2013-01-04 22:40:21.4764,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 439 because: WORK BY IndexingExecuter,
2013-01-04 22:40:21.4764,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 439, for: ReducingExecuter, will wait for additional work",
2013-01-04 22:40:21.4764,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 439, for: IndexingExecuter, will wait for additional work",
2013-01-04 22:40:21.6443,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'RegistrationDocuments/4449', update: False, ",
2013-01-04 22:40:21.6443,Raven.Database.DocumentDatabase,Debug,Put document RegistrationDocuments/4449 with etag 00000000-0000-0900-0000-000000000094,
2013-01-04 22:40:21.6443,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 440 because: PUT RegistrationDocuments/4449,
2013-01-04 22:40:21.6443,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0013555,
2013-01-04 22:40:21.6443,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0900-0000-000000000093,
2013-01-04 22:40:21.6443,Raven.Database.Server.HttpServer,Debug,Request # 657: POST    -     2 ms - <default>  - 200 - /bulk_docs,
2013-01-04 22:40:21.6443,Raven.Database.Server.HttpServer,Debug,"	PUT RegistrationDocuments/4449
",
2013-01-04 22:40:21.6443,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2013-01-04 22:40:21.6443,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Auto/RegistrationDocuments/ByEmail, LastIndexedEtag: 00000000-0000-0900-0000-000000000093",
2013-01-04 22:40:21.6443,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0900-0000-000000000093",
2013-01-04 22:40:21.6443,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Auto/RegistrationDocuments/ByEmail. (RegistrationDocuments/4449),
2013-01-04 22:40:21.6443,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RegistrationDocuments/4449 result in index Auto/RegistrationDocuments/ByEmail gave document: 	__document_id IS: registrationdocuments/4449
	Email I-: jimmy@codalicio.us
",
2013-01-04 22:40:21.6443,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName. (RegistrationDocuments/4449),
2013-01-04 22:40:21.6443,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RegistrationDocuments/4449 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: registrationdocuments/4449
	Tag I-: RegistrationDocuments
	LastModified I-: 20130105034021644
",
2013-01-04 22:40:21.6570,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 440, for: ReducingExecuter, will wait for additional work",
2013-01-04 22:40:21.6736,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2013-01-04 22:40:21.6862,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Auto/RegistrationDocuments/ByEmail,
2013-01-04 22:40:21.6862,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Raven/DocumentsByEntityName,
2013-01-04 22:40:21.6862,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 441 because: WORK BY IndexingExecuter,
2013-01-04 22:40:21.6862,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 441, for: IndexingExecuter, will wait for additional work",
2013-01-04 22:40:21.6736,Raven.Database.Server.HttpServer,Debug,Request # 658: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2013-01-04 22:40:21.6862,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 441, for: ReducingExecuter, will wait for additional work",
2013-01-04 22:40:21.7536,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/RegistrationDocuments/ByEmail for: Email:jimmy@codalicio.us,
2013-01-04 22:40:21.7536,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'registrationdocuments/4417' was found,
2013-01-04 22:40:21.7536,Raven.Database.Server.HttpServer,Debug,Request # 659: GET     -     2 ms - <default>  - 200 - /indexes/dynamic/RegistrationDocuments?query=Email%253Ajimmy%2540codalicio.us&start=0&pageSize=1&aggregation=None,
2013-01-04 22:40:21.7536,Raven.Database.Server.HttpServer,Debug,"	Query: Email:jimmy@codalicio.us
	Time: 2 ms
	Index: Auto/RegistrationDocuments/ByEmail
	Results: 1 returned out of 2 total.
",
2013-01-04 22:40:22.0064,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2013-01-04 22:40:22.0064,Raven.Database.Server.HttpServer,Debug,Request # 660: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2013-01-04 22:40:22.0064,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/RegistrationDocuments/ByEmail for: Email:jimmy@codalicio.us,
2013-01-04 22:40:22.0064,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'registrationdocuments/4417' was found,
2013-01-04 22:40:22.0064,Raven.Database.Server.HttpServer,Debug,Request # 661: GET     -     1 ms - <default>  - 200 - /indexes/dynamic/RegistrationDocuments?query=Email%253Ajimmy%2540codalicio.us&start=0&pageSize=1&aggregation=None,
2013-01-04 22:40:22.0064,Raven.Database.Server.HttpServer,Debug,"	Query: Email:jimmy@codalicio.us
	Time: 1 ms
	Index: Auto/RegistrationDocuments/ByEmail
	Results: 1 returned out of 2 total.
",
2013-01-04 22:40:22.0171,Raven.Database.DocumentDatabase,Debug,Delete a document with key: RegistrationDocuments/4417 and etag ,
2013-01-04 22:40:22.0171,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RegistrationDocuments/4417' was deleted,
2013-01-04 22:40:22.0171,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 442 because: DEL RegistrationDocuments/4417,
2013-01-04 22:40:22.0171,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0040335,
2013-01-04 22:40:22.0171,Raven.Database.Server.HttpServer,Debug,Request # 662: POST    -     5 ms - <default>  - 200 - /bulk_docs,
2013-01-04 22:40:22.0171,Raven.Database.Server.HttpServer,Debug,"	DELETE RegistrationDocuments/4417
",
2013-01-04 22:40:22.0171,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Auto/RegistrationDocuments/ByEmail, Keys: RegistrationDocuments/4417",
2013-01-04 22:40:22.0171,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RegistrationDocuments/4417' was not found,
2013-01-04 22:40:22.0171,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (RegistrationDocuments/4417) from Auto/RegistrationDocuments/ByEmail,
2013-01-04 22:40:22.0171,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 442, for: ReducingExecuter, will wait for additional work",
2013-01-04 22:40:22.0327,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Raven/DocumentsByEntityName, Keys: RegistrationDocuments/4417",
2013-01-04 22:40:22.0327,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RegistrationDocuments/4417' was not found,
2013-01-04 22:40:22.0327,Raven.Database.Indexing.Index.Indexing,Debug,Deleting (RegistrationDocuments/4417) from Raven/DocumentsByEntityName,
2013-01-04 22:40:22.0327,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 443 because: WORK BY IndexingExecuter,
2013-01-04 22:40:22.0327,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 443, for: IndexingExecuter, will wait for additional work",
2013-01-04 22:40:22.0327,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 443, for: ReducingExecuter, will wait for additional work",
2013-01-04 22:40:22.4348,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2013-01-04 22:40:22.4348,Raven.Database.Server.HttpServer,Debug,Request # 663: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2013-01-04 22:40:22.4369,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Hilo/RegistrationDocuments' was found,
2013-01-04 22:40:22.4369,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/ServerPrefixForHilo' was not found,
2013-01-04 22:40:22.4369,Raven.Database.Server.HttpServer,Debug,Request # 664: GET     -     0 ms - <default>  - 200 - /queries/?&id=Raven/Hilo/RegistrationDocuments&id=Raven/ServerPrefixForHilo,
2013-01-04 22:40:22.4369,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'Raven/Hilo/RegistrationDocuments', update: True, ",
2013-01-04 22:40:22.4369,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 444 because: PUT Raven/Hilo/RegistrationDocuments,
2013-01-04 22:40:22.4369,Raven.Database.DocumentDatabase,Debug,Put document Raven/Hilo/RegistrationDocuments with etag 00000000-0000-0900-0000-000000000095,
2013-01-04 22:40:22.4369,Raven.Database.Server.HttpServer,Debug,Request # 665: PUT     -     1 ms - <default>  - 201 - /docs/Raven/Hilo/RegistrationDocuments,
2013-01-04 22:40:22.4369,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 444, for: ReducingExecuter, will wait for additional work",
2013-01-04 22:40:22.4369,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0900-0000-000000000094,
2013-01-04 22:40:22.4369,Raven.Database.Impl.DocumentRetriever,Debug,Triggered Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/RegistrationDocuments,
2013-01-04 22:40:22.4369,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 0 documents remained",
2013-01-04 22:40:22.4369,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"All documents have been filtered for Auto/RegistrationDocuments/ByEmail, no indexing will be performed, updating to 00000000-0000-0900-0000-000000000095, 1/5/2013 3:40:22 AM",
2013-01-04 22:40:22.4369,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"All documents have been filtered for Raven/DocumentsByEntityName, no indexing will be performed, updating to 00000000-0000-0900-0000-000000000095, 1/5/2013 3:40:22 AM",
2013-01-04 22:40:22.4369,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 445 because: WORK BY IndexingExecuter,
2013-01-04 22:40:22.4369,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 445, for: IndexingExecuter, will wait for additional work",
2013-01-04 22:40:22.4369,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 445, for: ReducingExecuter, will wait for additional work",
2013-01-04 22:40:22.4369,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'RegistrationDocuments/4481', update: False, ",
2013-01-04 22:40:22.4369,Raven.Database.DocumentDatabase,Debug,Put document RegistrationDocuments/4481 with etag 00000000-0000-0900-0000-000000000096,
2013-01-04 22:40:22.4369,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 446 because: PUT RegistrationDocuments/4481,
2013-01-04 22:40:22.4369,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0008492,
2013-01-04 22:40:22.4369,Raven.Database.Server.HttpServer,Debug,Request # 666: POST    -     1 ms - <default>  - 200 - /bulk_docs,
2013-01-04 22:40:22.4369,Raven.Database.Server.HttpServer,Debug,"	PUT RegistrationDocuments/4481
",
2013-01-04 22:40:22.4369,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0900-0000-000000000095,
2013-01-04 22:40:22.4369,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2013-01-04 22:40:22.4369,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Auto/RegistrationDocuments/ByEmail, LastIndexedEtag: 00000000-0000-0900-0000-000000000095",
2013-01-04 22:40:22.4369,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0900-0000-000000000095",
2013-01-04 22:40:22.4514,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 446, for: ReducingExecuter, will wait for additional work",
2013-01-04 22:40:22.4514,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Auto/RegistrationDocuments/ByEmail. (RegistrationDocuments/4481),
2013-01-04 22:40:22.4514,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName. (RegistrationDocuments/4481),
2013-01-04 22:40:22.4514,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RegistrationDocuments/4481 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: registrationdocuments/4481
	Tag I-: RegistrationDocuments
	LastModified I-: 20130105034022448
",
2013-01-04 22:40:22.4514,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RegistrationDocuments/4481 result in index Auto/RegistrationDocuments/ByEmail gave document: 	__document_id IS: registrationdocuments/4481
	Email I-: jimmy@codalicio.us
",
2013-01-04 22:40:22.4514,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2013-01-04 22:40:22.4514,Raven.Database.Server.HttpServer,Debug,Request # 667: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2013-01-04 22:40:22.4514,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/RegistrationDocuments/ByEmail for: Email:jimmy@codalicio.us,
2013-01-04 22:40:22.4514,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'registrationdocuments/4449' was found,
2013-01-04 22:40:22.4514,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2013-01-04 22:40:22.4690,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/RegistrationDocuments/ByEmail for: Email:jimmy@codalicio.us,
2013-01-04 22:40:22.4690,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'registrationdocuments/4449' was found,
2013-01-04 22:40:22.4514,Raven.Database.Server.HttpServer,Debug,Request # 668: GET     -     5 ms - <default>  - 200 - /indexes/dynamic/RegistrationDocuments?query=Email%253Ajimmy%2540codalicio.us&start=0&pageSize=1&aggregation=None,
2013-01-04 22:40:22.4846,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Raven/DocumentsByEntityName,
2013-01-04 22:40:22.4690,Raven.Database.Server.HttpServer,Debug,"	Query: Email:jimmy@codalicio.us
	Time: 2 ms
	Index: Auto/RegistrationDocuments/ByEmail
	Results: 1 returned out of 1 total.
",
2013-01-04 22:40:22.4514,Raven.Database.Server.HttpServer,Debug,Request # 669: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2013-01-04 22:40:22.4690,Raven.Database.Server.HttpServer,Debug,Request # 670: GET     -     9 ms - <default>  - 200 - /indexes/dynamic/RegistrationDocuments?query=Email%253Ajimmy%2540codalicio.us&start=0&pageSize=1&aggregation=None,
2013-01-04 22:40:22.4846,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Auto/RegistrationDocuments/ByEmail,
2013-01-04 22:40:22.4846,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 447 because: WORK BY IndexingExecuter,
2013-01-04 22:40:22.4846,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 447, for: IndexingExecuter, will wait for additional work",
2013-01-04 22:40:22.4846,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 447, for: ReducingExecuter, will wait for additional work",
2013-01-04 22:40:22.4846,Raven.Database.Server.HttpServer,Debug,"	Query: Email:jimmy@codalicio.us
	Time: 8 ms
	Index: Auto/RegistrationDocuments/ByEmail
	Results: 1 returned out of 1 total.
",
2013-01-04 22:40:22.4846,Raven.Database.DocumentDatabase,Debug,Delete a document with key: RegistrationDocuments/4449 and etag ,
2013-01-04 22:40:22.4846,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RegistrationDocuments/4449' was deleted,
2013-01-04 22:40:22.4983,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 448 because: DEL RegistrationDocuments/4449,
2013-01-04 22:40:22.4983,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0011954,
2013-01-04 22:40:22.4983,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Executing Index: Auto/RegistrationDocuments/ByEmail, Keys: RegistrationDocuments/4449",
2013-01-04 22:40:22.4983,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RegistrationDocuments/4449' was not found,
